rank,followers,engagement_rate,category,potential_reach,country,channel_name,channel_id
56,368900.0,0.58,unknown,110700.0,afghanistan,Mr. 🇦🇫🐅,rahilreehanofficial
57,367900.0,0.3,unknown,110400.0,afghanistan,Sultana2,sultanalove2
58,355200.0,0.1,unknown,106600.0,afghanistan,user8902640896943,altaf.mokhlis123
59,354000.0,0.58,unknown,106200.0,afghanistan,Pathan,suliman_kaka
60,345600.0,0.58,unknown,103700.0,afghanistan,Ada qaderi 007,ada.qaderi007
61,340200.0,0.58,unknown,102100.0,afghanistan,Ziba hamidi,ziba.hamidiofficial
62,338300.0,0.58,unknown,101500.0,afghanistan,🖤ツلـونـګـيـن🇦🇫🥀,mr_lawangen
63,337600.0,0.58,unknown,101300.0,afghanistan,Sana faisal 🇦🇫,sana_faisal_official1
64,330800.0,0.58,celebrity medical health music,99200.0,afghanistan,Neyaz Mohseni 🥇,neyazmohseni
65,330100.0,0.58,entertainment and music upskilling,99000.0,afghanistan,S I K A N D A R©️ سکندر نجیب,sikandar.najib7
66,325100.0,0.5,entertainment and music,97500.0,afghanistan,chief 💫,officiallchief
67,322800.0,0.58,unknown,96800.0,afghanistan,ROOHULLAH,roohullah_tareen
68,322300.0,0.58,unknown,96700.0,afghanistan,user243360,mohammad78123
69,320200.0,0.58,unknown,96100.0,afghanistan,🍁🅼🅰🆀🆂🅾🅾🅳 🅳🅰🆆🅰🆁 🍁,maqsood_dawar
70,320100.0,0.58,unknown,96000.0,afghanistan,𝖘𝖍𝖚𝖍𝖆𝖎𝖑𝖆🇦🇫🇵🇭,shuhailasayedsultan0
71,307300.0,0.58,unknown,92200.0,afghanistan,RTG_ شيخ,rtg_shikh
72,305900.0,0.58,unknown,91800.0,afghanistan,دختر اسلام,dokhtar_islam
73,304400.0,0.58,unknown,91300.0,afghanistan,Hejro To,hejro_afghan75
74,303800.0,0.58,unknown,91100.0,afghanistan,Ataulahafghan☝️🇦🇫,ataualahafghan1
75,296600.0,0.58,unknown,89000.0,afghanistan,Abadullah Niazi,abadullah_niazi
76,295200.0,0.58,unknown,88600.0,afghanistan,naz,nazfarzana24
77,293900.0,0.58,acting and drama celebrity,88200.0,afghanistan,Masoodgorwan,masoodgorwan143
78,290800.0,0.58,unknown,87200.0,afghanistan,Masoma Hosseini,_elena_203
79,286700.0,0.4,funny,86000.0,afghanistan,KHALID SHERZAD,khalid_sherzad
80,285700.0,0.58,unknown,85700.0,afghanistan,Sorosh Haidari,sorosh_001
81,285300.0,0.58,unknown,85600.0,afghanistan,🇦🇫⛤AFG⛤🇦🇫,ahmet__jam
82,283500.0,0.58,unknown,85100.0,afghanistan,Azami Family,iqbalazami
83,283400.0,0.58,pets,85000.0,afghanistan,Azaria Afghan 🇦🇫,azariaafghan
84,280700.0,0.58,unknown,84200.0,afghanistan,عصمت پاچا,asmat.pacha
85,280000.0,0.58,unknown,84000.0,afghanistan,MIKAELA,mikyneazesilva
86,276000.0,0.3,video gaming,82800.0,afghanistan,Edrees Sharifi,edreessharifi
87,273900.0,0.58,unknown,82200.0,afghanistan,Ubaidmalikbhai,ubaidmalikbhai
88,273400.0,0.58,unknown,82000.0,afghanistan,Ayaan,ayaan_ahb
89,267600.0,0.58,unknown,80300.0,afghanistan,Ali Khan ahmadzai,ali_ahmadzai90
90,265800.0,0.58,video gaming,79700.0,afghanistan,5 Star,5_star1
91,265000.0,0.58,unknown,79500.0,afghanistan,Shenkhalai,shenkhalai45
92,263200.0,0.58,unknown,79000.0,afghanistan,Masoud Rostami ✅,masoud.rostami
93,261200.0,0.58,unknown,78400.0,afghanistan,Afsar Afghan,afsar_afghan8
94,259600.00000000003,0.58,unknown,77900.0,afghanistan,rehman khan <<<<”,rk_khan75
95,259000.0,0.58,unknown,77700.0,afghanistan,🔥𝙈𝘼𝙇𝘼𝙉𝙂 𝙈𝘼𝙍𝘿𝘼𝙉🔥,mansoormalang83
96,259000.0,0.58,unknown,77700.0,afghanistan,Zafar Jamıl,zafar.babak
97,258700.0,0.58,fitness,77600.0,afghanistan,🔥Nawid Faizi🔥,nawid.faizi
98,254800.0,0.58,video gaming,76400.0,afghanistan,Trgsafi,trgsafi
99,253900.0,0.1,funny,76200.0,afghanistan,user6292984813953,shaz_nawabi1
100,253000.0,0.1,unknown,75900.0,afghanistan,Freshta Alimi,freshta.alimi
1,93600.0,0.63,entertainment & music,28100.0,afghanistan,Pearl Thusi,pearlthusi
2,21000.0,1.48,entertainment & music,6300.0,afghanistan,Moe Shalizi,shalizi
3,14300.0,0.07,news & politics,4300.0,afghanistan,TOLOnews Official,tolonewsofficial
4,7100.0,0.05,fitness & health dance education,2100.0,afghanistan,"Dr Nadine Hosny El Said, PhD.",nounamoz
5,5900.0,0.25,fitness & health outdoor activity sports,1800.0,afghanistan,Ali Abdelaziz,aliabdelaziz000
6,5800.0,0.58,education entertainment & music,1700.0,afghanistan,Afghanistan International,afintl.tv
7,4500.0,0.48,arts & crafts education travel food,1400.0,afghanistan,Yeldah یلدا | 🇦🇫🇨🇦,beautiful.bibliophile
8,4000.0,0.24,education finance life & society,1200.0,afghanistan,خالد صافي Khaled Safi,khaledsafi
9,3900.0,0.11,life & society,1200.0,afghanistan,Mansoor Abdullatif,sangeema74
10,3300.0,0.27,nature,999.0,afghanistan,Afghanistan_You_Never_See 🇦🇫,afghanistan_you_never_see
11,3200.0,0.18,beauty & self care product showcase,945.0,afghanistan,Didi Beauty Co.,didibeautyco
12,2400.0,4.33,fashion & accessories business,705.0,afghanistan,Ayeda Shadab,ayeda.shadab
13,2200.0,0.14,entertainment & music,672.0,afghanistan,Delpiero Salazar,delpierosalazar
14,1800.0,0.58,entertainment & music,531.0,afghanistan,DOTTS MEDIA HOUSE,dottsmediahouse
15,1600.0,0.4,entertainment & music funny,486.0,afghanistan,افغان,afghanfunnygags
16,1600.0,1.03,sports,465.0,afghanistan,Afsar Zazai,afsar_zazai_78
17,1500.0,0.83,entertainment & music comedy,447.0,afghanistan,Badri malayeri,badrihematyar
18,1500.0,0.58,entertainment & music,447.0,afghanistan,Mahroof Sharif,mahroof.sharif
19,1300.0,0.58,photography life & society,375.0,afghanistan,Everyday Kabul,everydaykabul
20,1200.0,0.92,life & society,366.0,afghanistan,Danish Nazari,deeesinterlude
21,1100.0,0.58,health & fitness,321.0,afghanistan,🔱معرفي جراحان بيني👃🏼 🔱,jarahibinii
22,1100.0,0.59,entertainment & music beauty & self care,318.0,afghanistan,ANNatnatcha36. AF . TheVoice .,annatnatcha
23,1000.0,0.58,entertainment & music arts & crafts photography,312.0,afghanistan,MAPP Africa,mappafrica
1,21900000.0,0.1,unknown,6600000.0,saudi-arabia,mmoshaya,UCPOw2O3_uZ1doro9iR4x6vw
2,19700000.0,0.1,music,5900000.0,saudi-arabia,Rotana,UCNhqvQMXIgRfjAGmxQqdNRw
3,17300000.0,0.58,unknown,5200000.0,saudi-arabia,شبكة العاب العرب | Arab Games Network,UCV2JkEBmtfSYGAIlprAhAyQ
4,14500000.0,0.58,unknown,4400000.0,saudi-arabia,حقائق وأسرار,UCBzrJ1zGf9-0cd5-n7sBraQ
5,14400000.0,0.58,unknown,4300000.0,saudi-arabia,انصالة فاميلي I أنس و أصالة,UCqJNTGwKmgMCwfYDbnz514Q
6,13900000.0,0.58,unknown,4200000.0,saudi-arabia,ماشا و الدب,UCpm9UA5N0Y9Kv1FJNtnNlJA
7,12900000.0,0.58,unknown,3900000.0,saudi-arabia,Katakit Baby TV,UChDk1SYEDyC4s74mKwfBUKQ
8,12600000.0,0.58,unknown,3800000.0,saudi-arabia,BanderitaX,UCxEGVXh6fi-XYo58NZrbIHQ
9,12100000.0,0.58,unknown,3600000.0,saudi-arabia,قناة وناسة - Wanasah TV,UCiRfBu1ymNpygUgpvGzVr_w
10,9300000.0,0.58,unknown,2800000.0,saudi-arabia,روتانا خليجية,UCsVQJ4sjopcYEQHxWnS2Spg
11,9000000.0,0.58,unknown,2700000.0,saudi-arabia,قناة سعود Saud Channel l,UC7loSNYw43oSTLlThtm_Ytw
12,8800000.0,0.58,unknown,2600000.0,saudi-arabia,متع عقلك,UC5ls68cohdcyGx10e1TV9XA
13,8600000.0,0.4,unknown,2600000.0,saudi-arabia,MjrmGames,UCesOgVkywcnbAtyNf-XZ4AA
14,8600000.0,0.58,unknown,2600000.0,saudi-arabia,Spacetoon,UCuQKih3Ac3NABADQKQdeV6A
15,8600000.0,0.8,unknown,2600000.0,saudi-arabia,TheSaudiReporters | سعودي ريبورترز,UCGA_iwc3t5I1dVFff54wYGA
16,7700000.0,0.58,unknown,2300000.0,saudi-arabia,BabyBus Arabic TV - أغاني أطفال ورسوم متحركة,UCHnhz7XCP6Zx6l22npF-yWA
17,7500000.0,0.2,unknown,2200000.0,saudi-arabia,Dyler | دايلر,UCi0LRhUrjY8tLx7GYFNSo_Q
18,7300000.0,0.58,unknown,2200000.0,saudi-arabia,Hello TV- Nursery Rhymes,UCca90sQqNC4AXmyox0FNTWQ
19,7000000.0,0.58,unknown,2100000.0,saudi-arabia,توبز TOPZ,UC0fkyMAE7T3OFs7lnGCr33A
20,6900000.0,2.1,unknown,2100000.0,saudi-arabia,d7oomy_999 | دحومي٩٩٩,UC-3QwnB0mefZMnPjAqOyNkg
21,6800000.0,0.58,unknown,2000000.0,saudi-arabia,Yousef Ahmed,UC74zXUjEMrC-itAVWOLjbvg
22,6700000.0,0.4,unknown,2000000.0,saudi-arabia,دستور DSTOR I,UC-S4_xweX_Re4JI7HrRJi9A
23,6700000.0,2.1,unknown,2000000.0,saudi-arabia,Saud Brothers,UCVXFRM2jUeYyrp2Y9laB8WA
24,6600000.0,0.9,unknown,2000000.0,saudi-arabia,صالح - oPiiLz,UCHVDgaiLbpj5Leazw8vsAmg
25,6500000.0,11.0,unknown,1900000.0,saudi-arabia,محمد عدنان Mohamad Adnan,mohamadadnan
26,6400000.0,0.58,unknown,1900000.0,saudi-arabia,lolo 7 لولو,UCmymNIaWWPbEHQTUrsVD6Ww
27,6100000.0,0.58,unknown,1800000.0,saudi-arabia,اغرب,UCAH7rJ_y-y_0Gli4a4oDsJg
28,5700000.0,0.8,unknown,1700000.0,saudi-arabia,MrSnb2,UCcPrIyV7VhqxfotQCAeD1ew
29,5700000.0,1.1,unknown,1700000.0,saudi-arabia,عائلة فيحان,UC_Bd5Yrn9kL8fisLfPmH5ww
30,5600000.0,0.9,unknown,1700000.0,saudi-arabia,انيينكم | ANINNKM,UCniw52HKz6bXAxUGZ6efKRw
31,5500000.0,0.58,unknown,1700000.0,saudi-arabia,ثقف نفسك,UC8JJ2en6OsyCwHhbwf8bxUw
32,5500000.0,2.6,unknown,1600000.0,saudi-arabia,SHoNgxBoNg,UC5hnxbraFmMPxv63U4hCwTQ
33,5400000.0,2.5,unknown,1600000.0,saudi-arabia,راشد بن عبدالله,UCMnsS0onDu4KKLcDWGl3bWA
34,5200000.0,1.6,unknown,1600000.0,saudi-arabia,MAX HD,UCdYt25YVNOQET06LMlr54aA
35,5200000.0,1.7,unknown,1600000.0,saudi-arabia,انت تستطيع,UCDZFI4LOb0IF-UB7Fxxevdw
36,5100000.0,0.58,unknown,1500000.0,saudi-arabia,EstubeGaming,UC8z_uxBRoIjSeVRIeVaE9hQ
37,4900000.0,0.8,unknown,1500000.0,saudi-arabia,Pikachu/بيكاتشو,UCuL7aVT2aY1jHydL2NaERuw
38,4900000.0,1.0,unknown,1500000.0,saudi-arabia,bashar arabi,UCqnqH8s3rPbYyKzm8HBRUNg
39,4900000.0,0.58,unknown,1500000.0,saudi-arabia,تايقر | t1GGEEr,UCLWBv6SD1mdvajkN9fcMaWQ
40,4900000.0,4.1,unknown,1500000.0,saudi-arabia,Osama Marwah I اسامة مروة,UCwBGFE-r7YeFFHT7JmxWPgg
41,4900000.0,0.1,unknown,1500000.0,saudi-arabia,ماوكلي,UCVaVRP646r6YQblXpfYWasw
42,4900000.0,0.58,unknown,1500000.0,saudi-arabia,غـذي ذهنك,UCOsLzPx5EqzDk4KKXs3wl-Q
43,4800000.0,0.6,unknown,1400000.0,saudi-arabia,Its OZX,UC-Kw2wQSm9O5klQtzBuDE9w
44,4800000.0,0.58,unknown,1400000.0,saudi-arabia,Turkish Drama HD العربية,UC1VhGkdtk7z_KxB6wtQ-XkQ
45,4700000.0,0.3,unknown,1400000.0,saudi-arabia,TMFaisal,UCqHYv6X1J7eXINLW_WLKURA
46,4600000.0,0.58,unknown,1400000.0,saudi-arabia,هل تعلم ! Did you know,UC3QLsqW5lI_QJXz5I_sj4dQ
47,4400000.0,0.58,unknown,1300000.0,saudi-arabia,KhalafZone | خلف زون,UCXeAeYy7LPLTzGMeo8IBEgQ
48,4300000.0,0.58,video gaming,1300000.0,saudi-arabia,Saud Brothers Gaming,UCsx34Mgq868blrmlALy9lJQ
49,4200000.0,0.2,unknown,1300000.0,saudi-arabia,Fahad Sal,UCqPoFn6HYi9YULPsUwef1Bw
50,4200000.0,0.58,unknown,1300000.0,saudi-arabia,هل تعلم؟ الرياضية,UC6I9kmGVlehae4PyqYjp4PA
51,4099999.9999999995,1.2,unknown,1200000.0,saudi-arabia,Mohamad Gowani محمد جواني,UCzLu9vEc086jxlz-TBtJLBg
52,4000000.0,1.0,unknown,1200000.0,saudi-arabia,Abdoh4Magic,UCLZBSO20PWAIJ-o9I5Als8w
53,3900000.0,0.58,unknown,1200000.0,saudi-arabia,xxYjYxx,UCGp1spbGVT12xm-qfYhaWIw
54,3900000.0,2.6,unknown,1200000.0,saudi-arabia,THE HORROR - مهند السيوف,UCCkYAuj2Ial-2r3c7aomiNQ
55,3900000.0,0.58,unknown,1200000.0,saudi-arabia,عائلة رياض,UCsc0cXTWBI7suJmQXvfs5Hw
56,3900000.0,0.58,unknown,1200000.0,saudi-arabia,كوكب المعرفة,UC0Li49BE9KfjEepnsg_cYOA
57,3900000.0,1.0,unknown,1200000.0,saudi-arabia,Thunayyan Khalid,UCtAUHu0stm1w5Sw_m1CaIKw
58,3800000.0,0.4,unknown,1200000.0,saudi-arabia,Lift and Cheat channel,UCXSMfrVb0NkCbBuaWJGKcrw
59,3800000.0,0.58,careers,1100000.0,saudi-arabia,روائع فضيلة الشيخ/ عبد الباسط عبد الصمد,UCtMXCP6VpGslunPH_n9d5JQ
60,3800000.0,0.58,unknown,1100000.0,saudi-arabia,Fir4sGamer,UCxmN5lIImQLWerXEF35aXCQ
61,3800000.0,0.58,unknown,1100000.0,saudi-arabia,Octan l أوكتان,UCCITGLw4qwL-azWED2RAWkw
62,3800000.0,0.58,unknown,1100000.0,saudi-arabia,الوجه المُشرق - Bright Face,UCA_m1q4HNzpTqIkKBl4uAoQ
63,3800000.0,0.1,unknown,1100000.0,saudi-arabia,AMIGOS FOREVER! Arabic,UCbVqXkCVRwSDS1nYNB7qmSQ
64,3700000.0,0.58,unknown,1100000.0,saudi-arabia,Rakanoo,UC4Ps1x7PyRNYVz7E1Kymihw
65,3700000.0,0.58,unknown,1100000.0,saudi-arabia,UTD Saudi فيصل السيف,UCMM1y0hm7qXW8yGJ6DeQeSQ
66,3600000.0,5.3,unknown,1100000.0,saudi-arabia,Encise,UCsoVHOzDAFTW3LZlBMfsZVA
67,3600000.0,0.58,unknown,1100000.0,saudi-arabia,تكسلر | Txlir,UCrZQbjYUJ4b6FjhbrqvLLvg
68,3600000.0,2.0,unknown,1100000.0,saudi-arabia,FFearFFul,UCluPPa2FoTzks_JupmO4KkA
69,3600000.0,1.3,unknown,1100000.0,saudi-arabia,وليد الغابر,UCtCpj_xeBmbNsUw-rLcsXCw
70,3600000.0,0.58,unknown,1100000.0,saudi-arabia,تفسير الاحلام,UCQJmZUtLEEBJ-C_WTZjlJlg
71,3500000.0,0.58,unknown,1100000.0,saudi-arabia,فى رحاب السنة النبوية,UCClRc-NLQmr3HnON4HjHKew
72,3500000.0,0.58,unknown,1100000.0,saudi-arabia,صاحي Sa7i,UCw5nIlwE0OHkNuIe1ty0lxQ
73,3500000.0,0.2,unknown,1000000.0,saudi-arabia,NeroGamer55 l نيرو قيمر55,UCNTD9gBNizQUYlx8mSc_k2Q
74,3500000.0,0.58,unknown,1000000.0,saudi-arabia,ABDULAH HAFS,UC3Y0R759lgjpeDB0opAlxKw
75,3500000.0,0.58,unknown,1000000.0,saudi-arabia,Mortada Radawy,UCZzAekV7LXD_uvBKa7My0jg
76,3500000.0,0.58,unknown,1000000.0,saudi-arabia,Ahmed A R,UC4dlyhMEWB_pS_JZjro_cTQ
77,3500000.0,0.58,unknown,1000000.0,saudi-arabia,متع عقلك | حقائق,UCQ0imqAHB4pJWvIih3xTH5A
78,3500000.0,0.6,unknown,1000000.0,saudi-arabia,STARK X,UC0rdgDwYvcITug_IXB7rmwg
79,3400000.0,0.58,unknown,1000000.0,saudi-arabia,حقائق وأسرار 2,UCj2xJxAiCnBV8-pglxCq-Gg
80,3400000.0,0.1,unknown,1000000.0,saudi-arabia,ARAB DIY ASMR,UCiOoNXlOuizZhgubi89J7gw
81,3400000.0,0.2,unknown,1000000.0,saudi-arabia,DvLZStaTioN,UCZdXCDG3MVIMeezeefHmW4A
82,3300000.0,0.58,unknown,990000.0,saudi-arabia,رحلة العقل,UCDuYdyewXlP8O55CVRSAxpg
83,3300000.0,1.0,unknown,981000.0,saudi-arabia,HANODY AWESOME !,UCf9wV1445sWowaraXZQa91Q
84,3300000.0,0.1,unknown,975000.0,saudi-arabia,سيف SAIF 🎥,UCb4jFGZlfdlo73ddg8Eu-Qw
85,3200000.0,0.58,unknown,960000.0,saudi-arabia,خلودي 25,UCjtJWphpeoyCSwwyHNB8Dpg
86,3200000.0,0.2,unknown,951000.0,saudi-arabia,Fares Alhumaid - فارس الحميد,UCzECoWACPBBR7RhDX2F__KA
87,3200000.0,0.58,unknown,951000.0,saudi-arabia,كن مع الله,UCwfu6d4uXvT5Gt-fz8HnsRQ
88,3200000.0,0.58,unknown,948000.0,saudi-arabia,Every Day Surah كل يوم سورة,everydaysurah
89,3100000.0,0.58,unknown,942000.0,saudi-arabia,Sbeata Academy,UCKlfBvpeprskPYfDT9iSvzg
90,3100000.0,0.58,unknown,939000.0,saudi-arabia,Essamnour Family I عصام و نور,UCGglCds0-SIL7RxqdIrNwbA
91,3100000.0,0.58,unknown,936000.0,saudi-arabia,عز الخد cm1,UCTcROPGv0RFWK_MSKXJ-cxQ
92,3100000.0,0.58,unknown,921000.0,saudi-arabia,يوميات علاوي,UCe4UqqH5zWImKg-Xo6Sr7vQ
93,3100000.0,0.58,unknown,915000.0,saudi-arabia,وصفات لجمالك,UCvG84EDjUHtEUHbQO5qxb5g
94,3000000.0,0.58,unknown,912000.0,saudi-arabia,papi mami tv,UCN4HhT7ycBGjbh0FWt54jaw
95,3000000.0,0.58,unknown,909000.0,saudi-arabia,ahmet bayat,UCyTN5yKzPMxQbjl2Pfq3ucQ
96,3000000.0,1.1,unknown,897000.0,saudi-arabia,اودن Odin,UCE6jaWV3iSUFAjRhjLwCQiQ
97,3000000.0,0.58,unknown,891000.0,saudi-arabia,اوكا - OKA,UCwt6MuiMnUm2Rod-MWyFnWw
98,3000000.0,0.58,unknown,891000.0,saudi-arabia,ARAM TV - آرام تي في,UC_Ds7nedV3NqYf0zhpYti4A
99,2900000.0,1.8,unknown,879000.0,saudi-arabia,مودي الاسمر,UCRXLHqtG9XNo3GhdZH0Og9w
100,2900000.0,0.58,unknown,876000.0,saudi-arabia,Xzit Thamer,UCUwf9tuytTCVP6SzMaGwDVA
1,24300000.0,0.55,unknown,7300000.0,saudi-arabia,نادي النصر السعودي,alnassr
2,17900000.0,3.08,celebrity gym modeling,5400000.0,saudi-arabia,TURKI ALALSHIKH تركي آل الشيخ,turkialalshik
3,17600000.0,0.41,education tv host,5300000.0,saudi-arabia,أحمد الشقيري,ahmadalshugairi
4,13900000.0,0.1,education life and society news news & politics,4200000.0,saudi-arabia,أخبار السعودية,saudinews50
5,8700000.0,1.88,entertainment and music funny celebrity game,2600000.0,saudi-arabia,ميتو الشامسي | Mohammed Shamsi,imeeto
6,8500000.0,0.21,art modeling,2600000.0,saudi-arabia,Fifi Abdou,fifiabdouofficial
7,7900000.0,1.18,entertainment and music celebrity video blogger,2400000.0,saudi-arabia,thoriq halilintar,thariqhalilintar
8,6900000.0,0.44,"music lifestyle humor film, music & books",2100000.0,saudi-arabia,شيمي 🎼.,sheme._.a
9,6700000.0,0.26,acting and drama beauty and self care celebrity singer,2000000.0,saudi-arabia,Aseel | أسيل 🇸🇦,aseel
10,6700000.0,0.47,education,2000000.0,saudi-arabia,Ola Al Fares ⚖️ عُلا الفارس,olaalfares
11,6200000.0,0.41,business and finance funny,1900000.0,saudi-arabia,Top Saudia,mi.2v
12,6000000.0,0.03,unknown,1800000.0,saudi-arabia,سيرج 🔎,search2news
13,5800000.0,2.53,upskilling celebrity actors modeling,1800000.0,saudi-arabia,Shraddha Arya,sarya12
14,5800000.0,1.34,life and society writers,1700000.0,saudi-arabia,عُمر آل عوضه | Omar Al Odah,bin_odahx
15,5700000.0,0.46,modeling,1700000.0,saudi-arabia,ابو ملك,r.mjrm
16,5500000.0,0.03,celebrity celebrities game cars & motorcycles,1700000.0,saudi-arabia,,dj4
17,5200000.0,0.1,fitness fashion soccer architecture,1600000.0,saudi-arabia,Abdulaziz,bin_baz
18,5100000.0,0.3,fashion and accessories business and finance public figure,1500000.0,saudi-arabia,,elfiraloy
19,4600000.0,0.15,education marketing and advertising hair & beauty celebrities,1400000.0,saudi-arabia,د. ملاك الحسيني,malak_alhusaini
20,4600000.0,0.14,food,1400000.0,saudi-arabia,Hisham Baeshen - هشام باعشن,misho_baeshen
21,4400000.0,0.19,unknown,1300000.0,saudi-arabia,رغد دايز,raghad_days
22,4099999.9999999995,0.04,beauty fashion and accessories beauty and self care celebrity,1200000.0,saudi-arabia,Darin Al Bayed • دارين البايض,darin00013
23,4099999.9999999995,0.17,food food and drink chef,1200000.0,saudi-arabia,أحمد الزامل Ahmad AlZamel,ahmadalzamel
24,4099999.9999999995,0.1,acting and drama celebrity modeling,1200000.0,saudi-arabia,فايز المالكي,fayezalmal
25,4099999.9999999995,0.13,celebrity modeling,1200000.0,saudi-arabia,احمد شعيب ahmad Shoaib,ahmed_shoaib_
26,4000000.0,0.08,fashion and accessories beauty and self care,1200000.0,saudi-arabia,نوف فاشن | نوف الشعلان,nouf__fashion
27,4000000.0,0.01,entertainment and music lifestyle,1200000.0,saudi-arabia,Rajeh Alharthi | راجح الحارثي,rajeh_90
28,3800000.0,6.23,art,1100000.0,saudi-arabia,Dyler 🥖,dyl3r
29,3800000.0,0.35,education medical health politics,1100000.0,saudi-arabia,الشيخ الدكتور عثمان الخميس,othmanalkamees
30,3800000.0,0.07,entertainment and music music singer modeling,1100000.0,saudi-arabia,مقاطع ناصر 😂😂,nasser_videos
31,3700000.0,0.35,fashion and accessories business,1100000.0,saudi-arabia,Nora Bo Awadh NB,nora1352
32,3700000.0,0.07,fashion,1100000.0,saudi-arabia,مشعل الاسباني,m000966
33,3600000.0,0.57,funny,1100000.0,saudi-arabia,دكتور نشمي ضحك,of77
34,3500000.0,0.64,entertainment and music fashion and accessories celebrity entertainment,1000000.0,saudi-arabia,Nandi_Madida 🇿🇦,nandi_madida
35,3500000.0,2.26,diy and life hacks education upskilling lifestyle,1000000.0,saudi-arabia,الربع ... صديق الكل,rbaa33
36,3300000.0,0.19,entertainment and music business and finance food restaurants,992700.0,saudi-arabia,S7S 👌🏼 سحس,hussain.sallam
37,3300000.0,0.47,acting and drama,990500.0,saudi-arabia,الفنان عبدالعزيز المسلَّمْ,azizalmesallam
38,3300000.0,0.12,food lifestyle,979700.0,saudi-arabia,رياض الخالد 🍴,rodr_1997
39,3300000.0,1.0,entertainment and music singer,978900.0,saudi-arabia,Majid Almohandis ماجد المهندس.,majidalmohandis
40,3200000.0,0.38,"beauty and self care fashion and accessories film, music & books humor",962700.0,saudi-arabia,Abdullah Bakr | عبدالله بكر,boodyzozo
41,3100000.0,3.44,celebrity acting and drama,941400.0,saudi-arabia,ابراهيم الحجاج,barmz_alhajjaj
42,3100000.0,0.47,unknown,919300.0,saudi-arabia,ام ساره👩🏻‍🍳,_om__sarah_
43,3000000.0,0.03,education upskilling life and society,904000.0,saudi-arabia,لغة الجسد,b.d.f
44,3000000.0,0.01,unknown,900400.0,saudi-arabia,FAREED HAMZAH,22l2_
45,3000000.0,0.03,food,899800.0,saudi-arabia,مطبخ مرايم // طبخات سهله,mraaaim444
46,3000000.0,0.22,entertainment and music music singer,897800.0,saudi-arabia,فؤاد عبدالواحد,fouadabdulwahed
47,3000000.0,3.66,auto and vehicles celebrity chickens,889600.0,saudi-arabia,ريناد,h6.yr
48,3000000.0,1.5,actors virtualization,887400.0,saudi-arabia,Andre Carrillo 🇵🇪,18andrecarrillo
49,2900000.0,0.38,education speaker,858100.0,saudi-arabia,د. نبيل علي العوضي,nabilalawadhy
50,2800000.0,0.03,food home and garden recipes,846100.0,saudi-arabia,اطيب طبخة - atyabtabkha,atyabtabkha
51,2800000.0,0.19,celebrity acting and drama actors,825600.0,saudi-arabia,هيفاء حسين haifa hussain,haifaahussain1
52,2700000.0,0.11,"beauty and self care cars & motorcycles film, music & books celebrities",814100.0,saudi-arabia,سارا الودعاني,sarah_wad3ani
53,2700000.0,6.24,unknown,809900.0,saudi-arabia,anwar rashak-انور رشك,20q4
54,2700000.0,5.23,entertainment and music music,804000.0,saudi-arabia,Nahla نهلة ✨,nahlatv
55,2600000.0,0.04,unknown,792800.0,saudi-arabia,زياد بن حجاب بن نحيت,abinneheet
56,2600000.0,0.23,"entertainment and music tv shows modeling film, music & books",771400.0,saudi-arabia,✨ سعودي ريبورترز ✨,saudireporters
57,2600000.0,0.68,marketing and advertising lifestyle,766100.0,saudi-arabia,Mutlaq | مطلق,mutlaq_alsultan
58,2500000.0,0.17,art beauty,764600.0,saudi-arabia,بلوقر افنانيتا afnaneta 🥣🥑,afnaneta3
59,2500000.0,2.17,travel modeling lifestyle hair & beauty,760700.0,saudi-arabia,Alice,aliceabdelaziz
60,2500000.0,0.6,music,748200.0,saudi-arabia,هتان الفيصل,iih66
61,2500000.0,1.55,finance,741900.0,saudi-arabia,ثنيان خالد || Thunayyan Khalid,thunayyan16
62,2500000.0,0.42,art actors,741800.0,saudi-arabia,رهف العنزي,official.rahaf
63,2500000.0,2.11,life and society politics,738900.0,saudi-arabia,غرام || الصفحة الرسميّة,gharam_official
